3701;3878;3438;3676;3529
1263;1439;1023;1153;1110
514;568;706;473;587
2688;2864;2183;2291;2515
629;627;435;604;457
638;633;399;613;465
416;469;790;464;567
2668;2844;2404;2643;2495
2803;2979;2287;2394;2630
1265;1441;1046;1154;1134
1357;1534;1139;1247;1227
2796;2973;2292;2400;2624
2780;2956;2263;2370;2607
402;456;621;390;553
423;476;797;471;574
111;218;449;123;225
2793;2969;2289;2397;2621
360;457;620;388;511
417;471;792;466;568
471;521;696;409;523
2688;2864;2184;2291;2515
419;472;793;467;570
113;219;450;124;227
1947;2123;1728;1836;1816
2667;2843;2403;2316;2494
431;484;663;479;582
246;24;621;295;397
2783;2959;2279;2387;2611
1424;1477;1658;1425;1575
1997;2173;1779;1887;1866
612;712;805;571;685
425;478;799;473;576
463;515;714;427;541
2048;2224;1830;1938;1917
1416;1402;1790;1464;1567
2034;2210;1816;1924;1903
592;768;374;482;461
698;747;887;747;743
503;576;695;461;576
416;469;790;464;567
356;409;575;344;458
1142;1053;1207;1190;1063
1459;1445;1833;1507;1610
505;578;698;464;578
421;475;796;469;572
2028;2204;1810;1917;1897
354;407;573;342;456
1418;1405;1793;1467;1569
904;898;1052;952;908
2035;2211;1817;1925;1904
1428;1415;1803;1477;1579
2017;2193;1799;1907;1886
1498;1484;1873;1547;1649
492;545;708;475;589
408;461;782;456;559
357;410;576;345;459
344;520;91;292;171
905;899;1053;953;909
418;471;792;466;569
2106;2282;1888;1995;1975
341;394;565;333;447
526;488;345;500;353
286;462;179;204;145
355;408;604;373;506
508;684;174;398;377
1857;2033;1639;1746;1726
515;691;298;490;342
553;729;195;469;381
410;463;784;458;561
355;408;604;373;506
123;229;460;134;237
416;469;790;464;567
520;696;303;495;347
422;476;797;470;573
504;680;628;394;508
2006;2182;1788;1896;1875
354;407;595;363;477
349;402;600;368;500
1637;1721;1871;1638;1788
2147;2323;1929;2036;2016
514;691;157;430;342
106;252;444;118;221
409;463;784;457;560
329;382;549;317;431
138;300;485;149;262
365;418;739;413;516
1237;1413;1018;1126;1106
200;253;574;248;351
579;652;771;537;651
540;466;371;515;379
362;415;598;367;481
752;928;660;642;747
342;395;607;390;493
1259;1170;1325;1308;1181
429;605;71;313;257
549;622;742;508;622
968;855;774;943;795
841;1017;874;730;844
791;692;598;766;619
355;408;604;373;506
1666;1522;1676;1666;1532
282;323;364;257;141
537;608;912;586;688
775;951;682;664;770
2909;2746;2817;2799;2904
406;582;38;339;234
362;415;598;367;481
2775;2951;2511;2749;2602
594;520;452;568;398
1209;1064;1219;1209;1075
546;474;366;521;374
417;593;48;349;244
2687;2863;2183;2290;2514
2173;2149;2547;2221;2324
807;983;715;697;802
352;404;597;366;480
548;517;354;523;375
215;293;442;190;219
303;356;526;294;409
900;787;707;875;728
150;203;524;198;301
678;758;942;726;829
1852;2028;1634;1742;1721
2847;2823;3221;2895;2998
669;845;671;559;673
779;955;791;669;783
785;961;692;674;779
367;544;491;257;371
670;559;477;645;498
415;591;222;390;243
933;819;739;908;760
736;807;498;711;563
642;695;895;608;793
340;516;425;229;344
775;951;786;664;778
253;255;480;228;257
809;855;571;784;636
791;967;698;680;786
575;686;839;623;726
418;594;224;393;245
595;522;454;570;400
1105;1091;1479;1153;1256
749;820;510;723;576
243;245;470;218;247
543;469;401;518;347
182;417;468;89;245
420;596;226;394;247
583;678;848;632;735
804;980;712;694;799
3272;3249;3647;3320;3423
1724;1900;1488;1614;1700
488;664;271;462;315
545;473;365;520;373
178;414;464;85;241
466;642;272;441;293
779;955;687;669;774
881;1057;914;771;885
533;496;353;508;361
588;673;852;636;739
1616;1472;1626;1616;1483
670;846;562;560;649
547;471;367;522;374
617;447;509;592;473
424;600;230;398;251
591;673;855;639;742
334;510;97;309;161
801;977;582;690;670
282;458;403;171;286
810;986;717;699;804
590;766;326;565;417
536;482;356;511;363
1563;1549;1937;1611;1714
530;493;336;505;358
596;678;860;644;747
283;459;404;173;287
656;832;438;546;525
1548;1534;1922;1596;1699
597;679;862;646;748
814;990;721;703;809
588;764;325;563;416
521;483;326;496;348
609;691;874;658;760
1683;1767;1918;1684;1834
505;681;288;480;332
542;476;362;517;369
531;707;313;421;400
808;984;716;698;803
1303;1479;1065;1245;1130
776;753;1151;825;927
553;619;826;601;704
537;464;395;512;342
978;1155;783;963;806
613;695;877;661;764
730;907;512;620;600
539;479;359;514;367
449;533;255;424;276
233;469;520;140;296
1264;1440;1026;1206;1091
771;947;553;661;640
812;988;720;702;807
1273;1449;1035;1216;1100
524;700;525;413;527
875;1051;774;765;861
427;544;233;402;254
732;908;514;622;601
106;312;453;117;230
194;429;480;101;257
1326;1502;1093;1216;1195
487;489;293;462;314
284;287;366;258;142
635;682;836;683;692
1275;1451;1037;1217;1102
1261;1437;1023;1203;1088
1070;1199;1103;959;1073
515;477;334;489;342
264;500;550;171;327
853;1029;751;742;838
501;482;308;476;329
2673;2849;2156;2264;2500
547;723;549;437;551
1294;1470;1056;1236;1121
107;313;454;118;231
435;420;255;410;262
156;332;315;131;92
404;472;566;332;446
2669;2845;2165;2273;2497
1262;1438;1025;1205;1089
477;653;283;452;304
207;321;544;218;321
1260;1436;1022;1202;1087
428;396;247;403;255
485;661;291;460;312
494;670;300;469;321
113;285;460;124;237
92;307;378;103;155
438;365;278;413;286
551;727;358;526;379
105;277;452;116;228
729;857;993;777;880
548;635;354;522;375
210;386;436;127;213
407;416;227;382;235
2511;2687;2247;2485;2338
2342;2518;1849;1957;2169
370;423;744;418;521
2032;2208;1814;1922;1901
372;425;746;420;523
1513;1689;1295;1403;1382
2125;2301;1907;2014;1994
369;423;744;418;521
358;411;732;406;509
291;468;203;181;161
507;684;542;397;511
529;705;521;418;533
369;423;744;418;520
311;395;432;201;315
2155;2331;1937;2045;2024
357;410;731;405;508
350;526;342;239;354
425;601;140;314;294
2237;2413;2019;2127;2106
994;824;869;969;890
2042;2218;1824;1932;1911
1008;1185;1041;898;1012
2065;2241;1846;1954;1934
1035;1028;1183;1083;1039
448;375;307;423;253
1052;1170;1085;942;1056
1716;1892;1498;1606;1585
678;854;460;567;547
1919;2095;1701;1809;1788
585;761;587;475;589
464;640;465;353;467
1224;1400;1006;1113;1093
2026;2202;1808;1915;1895
682;858;683;571;685
675;851;317;537;502
1244;1420;1026;1133;1113
518;694;641;407;521
1340;1516;1111;1230;1210
925;973;1138;973;1076
693;869;705;583;697
240;416;206;141;115
492;668;493;381;495
943;1043;1164;991;1094
1355;1531;1137;1245;1224
561;737;563;451;565
661;837;663;551;665
1063;1057;1211;1111;1067
2330;2507;2112;2220;2200
409;585;410;298;412
1371;1226;1381;1371;1237
2135;2311;1917;2025;2004
381;557;383;271;385
2160;2336;1941;2049;2029
1275;1130;1285;1275;1141
365;542;436;255;369
2156;2332;1937;2045;2025
1478;1333;1488;1478;1344
384;561;455;274;388
2154;2330;1936;2043;2023
1802;1978;1538;1777;1629
1974;2150;1710;1948;1801
232;309;459;207;236
598;774;599;487;601
145;321;372;28;148
100;272;447;111;224
597;773;598;486;600
102;274;449;113;226
457;633;139;428;324
597;773;599;487;601
884;714;776;859;740
1163;1217;1398;1164;1315
126;299;474;138;250
247;482;533;154;310
1167;1221;1402;1168;1318
1646;1822;1288;1407;1473
1649;1636;2024;1698;1800
311;488;169;286;139
126;299;474;138;250
656;832;392;631;483
1400;1454;1635;1401;1551
126;299;474;138;250
309;362;528;297;411
1650;1627;2024;1698;1801
312;365;531;300;414
275;469;495;182;338
347;400;566;334;449
228;404;349;117;231
206;382;327;95;209
275;469;495;182;338
1063;1239;961;952;1048
216;393;284;106;220
570;746;571;459;573
275;469;495;182;338
641;718;716;530;644
569;745;571;459;573
292;468;413;181;295
524;700;307;499;351
257;433;228;231;84
771;947;507;746;598
820;858;582;795;648
662;838;444;551;531
326;502;258;216;266
287;463;147;262;114
655;831;436;544;524
333;509;265;223;273
386;562;141;275;255
631;807;413;521;500
339;515;271;229;279
891;945;1126;892;1043
884;938;1119;885;1035
367;22;594;342;370
602;778;384;491;471
823;999;605;712;692
601;777;382;490;470
374;29;601;349;378
597;773;379;487;466
382;37;609;357;386
817;993;599;707;686
1025;1002;1400;1074;1176
831;1007;613;720;700
1759;1935;1496;1734;1587
1417;1593;1199;1307;1286
621;797;403;510;490
182;359;261;157;38
1808;1984;1544;1783;1635
713;793;977;761;864
578;754;314;553;405
1252;1428;961;1141;1121
327;503;122;302;154
245;421;367;135;249
593;769;399;567;420
1605;1781;1209;1328;1432
575;751;311;550;403
3198;3374;2677;2785;3025
565;741;371;540;392
1262;1438;971;1151;1131
1602;1778;1206;1325;1429
272;448;174;199;101
621;797;358;596;449
212;251;438;186;215
1282;1458;1064;1172;1151
719;895;501;608;588
195;234;422;170;198
3544;3720;3011;3119;3371
1267;1443;976;1156;1136
521;609;328;496;349
1607;1593;1982;1656;1758
508;684;314;483;335
1262;1438;1044;1152;1132
3744;3920;3211;3319;3571
561;737;269;451;430
242;418;363;132;246
1516;1692;1253;1491;1344
210;249;437;185;214
1334;1510;1116;1223;1203
3741;3917;3208;3316;3568
629;595;436;604;457
671;847;453;561;540
1655;1641;2030;1704;1806
249;425;370;139;253
254;16;617;303;394
1273;1449;1054;1162;1142
3733;3909;3200;3308;3560
613;443;505;587;469
455;523;634;400;514
307;483;298;196;310
259;240;486;234;263
610;664;868;659;761
1298;1474;1080;1187;1167
2300;2476;2082;2189;2169
727;693;533;702;554
322;262;549;297;326
251;427;223;226;78
272;448;389;162;276
1251;1427;1032;1140;1120
621;720;813;579;693
606;436;498;581;462
413;466;787;461;564
1231;1407;1013;1120;1100
259;240;486;234;263
547;723;283;521;374
840;751;906;888;762
1251;1428;1033;1141;1121
247;423;295;136;251
1766;1752;2140;1814;1917
1414;1590;1090;1270;1241
160;336;301;135;77
486;556;861;535;638
496;549;870;544;647
1389;1245;1399;1389;1256
288;464;409;178;292
840;751;906;889;762
235;411;253;168;94
1357;1533;1120;1300;1185
285;461;406;174;288
447;623;89;363;274
691;867;703;581;695
662;662;817;710;673
886;786;693;861;714
1725;1901;1361;1480;1552
690;656;810;738;667
413;467;788;462;565
188;242;563;236;339
2079;2056;2454;2127;2230
182;358;260;156;37
2842;2818;3216;2890;2993
284;460;405;173;287
800;854;1035;801;951
387;563;334;276;342
2010;2186;1791;1899;1879
686;652;806;734;662
2052;2029;2426;2100;2203
236;472;470;143;299
280;456;401;169;283
2098;2274;1834;2072;1925
598;671;791;557;671
690;656;810;738;666
2050;2026;2424;2098;2201
519;695;302;494;346
1715;1571;1725;1715;1582
228;405;234;203;56
780;956;791;669;783
1744;1920;1526;1634;1860
625;598;753;673;609
440;616;462;329;443
1816;1992;1402;1521;1643
632;598;753;680;609
1192;1186;1340;1241;1197
3229;3206;3604;3278;3380
755;809;1018;804;906
790;966;801;679;794
848;902;1111;897;999
198;374;425;116;202
852;905;1115;900;1003
1709;1885;1473;1599;1685
588;670;824;636;681
498;674;500;388;502
2021;2197;1553;1661;1848
588;670;824;636;681
438;600;598;367;481
213;389;440;156;217
842;895;1104;890;993
733;909;710;622;736
517;693;301;492;345
868;1044;845;757;871
1854;2030;1831;1743;1857
447;515;627;393;507
202;378;322;91;205
95;310;381;106;158
619;795;536;508;624
1831;2007;1417;1536;1658
226;44;600;274;377
1730;1906;1493;1619;1705
840;1016;622;730;709
534;484;353;508;361
548;470;367;523;375
136;291;362;110;139
1308;1284;1682;1356;1459
1731;1907;1495;1621;1707
784;960;682;673;769
225;402;268;200;53
646;822;427;535;515
2051;2227;1787;2026;1878
1286;1462;1048;1228;1113
825;1001;723;714;810
2020;2196;1552;1660;1847
538;714;512;427;541
340;516;349;230;344
1627;1803;1247;1366;1454
1484;1461;1859;1532;1635
254;430;226;229;81
810;640;702;785;666
475;651;426;364;479
389;44;616;364;392
3319;3495;2832;2940;3146
88;260;435;99;212
75;311;361;86;138
96;269;444;108;220
3369;3545;2836;2944;3196
435;488;809;483;586
61;259;408;72;185
2692;2868;2188;2295;2519
51;269;398;62;175
820;996;718;709;805
2689;2865;2172;2280;2517
54;265;401;66;178
196;372;233;171;25
1228;1404;1001;1118;1088
1463;1319;1473;1463;1330
70;250;417;81;194
293;469;193;267;120
47;273;394;58;171
639;712;832;598;712
417;593;438;306;420
601;777;383;491;470
645;718;837;604;718
744;873;1009;793;895
1198;1374;1175;1088;1202
612;788;393;501;481
708;841;972;756;859
705;743;898;753;754
606;782;388;495;475
736;912;748;626;740
747;827;1012;796;898
260;436;194;181;89
1317;1493;1098;1206;1186
636;812;638;526;640
1131;1117;1505;1179;1282
82;227;420;94;196
1170;1156;1544;1218;1321
293;469;341;183;297
186;226;413;161;190
1062;1049;1437;1111;1213
1104;1091;1479;1153;1255
205;381;250;180;36
595;771;237;510;422
518;591;711;477;591
645;718;838;604;718
525;701;167;441;352
758;806;967;806;823
651;724;844;610;724
243;445;472;150;306
653;726;846;612;726
323;499;444;212;326
1329;1382;1564;1330;1480
240;416;215;167;69
783;856;975;742;856
1457;1433;1831;1505;1608
486;539;860;534;637
1280;1333;1515;1281;1431
2761;2937;2497;2735;2588
506;682;289;481;333
1282;1335;1517;1283;1433
242;419;207;169;71
507;683;291;482;335
253;256;480;228;257
346;454;467;236;350
127;299;474;138;250
1632;1716;1867;1633;1783
1581;1757;1132;1319;1408
1633;1809;1252;1371;1461
1631;1807;1249;1368;1458
569;745;570;458;572
1814;1990;1596;1703;1683
1625;1801;1245;1364;1453
1578;1754;1230;1552;1405
580;756;582;470;584
1193;1369;975;1083;1062
1641;1817;1256;1376;1468
575;751;577;465;579
619;795;401;508;488
732;908;514;622;601
1334;1510;1097;1278;1162
1629;1805;1248;1368;1456
3702;3878;3438;3677;3529
1731;1907;1494;1620;1706
1609;1785;1213;1332;1436
1214;1390;1121;1103;1209
571;747;573;461;575
541;717;542;430;544
1672;1848;1454;1562;1541
1608;1784;1212;1331;1435
1088;1264;869;977;957
1607;1783;1211;1330;1434
545;721;546;434;548
1637;1813;1419;1527;1506
442;618;224;331;311
1606;1782;1210;1329;1433
546;722;547;435;549
1665;1841;1446;1554;1534
439;615;220;328;308
561;737;641;450;564
2076;2252;1858;1966;1946
1645;1821;1264;1383;1472
449;625;230;338;318
1679;1855;1295;1414;1507
445;621;226;334;314
969;909;1063;1017;920
1583;1759;1319;1558;1410
598;774;599;487;601
1937;2114;1719;1827;1807
503;679;285;393;372
1099;1275;881;989;968
661;837;662;550;664
1466;1642;1236;1355;1464
621;797;287;511;490
470;523;693;518;621
1633;1809;1276;1395;1460
596;772;473;486;560
595;771;596;484;598
591;517;443;565;464
1635;1811;1251;1370;1463
483;659;485;373;487
595;771;596;484;598
468;394;323;443;272
595;771;556;485;599
1754;1930;1389;1508;1581
697;873;709;587;701
503;679;505;393;507
582;663;818;630;674
1682;1858;1297;1416;1509
228;404;230;118;137
438;155;755;503;532
1120;1296;901;1009;989
1623;1799;1248;1367;1451
1756;1932;1391;1510;1583
360;536;445;250;364
1106;1282;888;995;975
1652;1828;1268;1387;1480
2512;2688;2248;2486;2339
1536;1712;1272;1510;1363
620;796;402;510;490
1757;1933;1393;1512;1585
1428;1604;1210;1317;1297
1213;1389;994;1102;1082
2401;2577;2137;2376;2228
1658;1834;1273;1392;1485
1656;1832;1272;1391;1484
1429;1605;1211;1319;1298
1931;2107;1713;1821;1800
2040;2216;1821;1929;1909
1629;1805;1245;1364;1456
3732;3908;3468;3707;3559
615;791;396;504;484
554;730;336;444;423
1630;1806;1241;1360;1457
1906;2082;1521;1647;1733
3703;3879;3439;3678;3530
1834;2010;1616;1723;1703
3269;3445;3005;3243;3096
698;692;460;673;525
789;965;438;764;616
203;379;288;125;139
554;730;336;444;423
183;359;304;72;186
1041;1141;1207;1089;1063
1526;1702;1503;1416;1530
494;670;277;469;321
270;446;242;245;97
463;516;684;511;614
2380;2556;2117;2355;2208
268;270;495;243;271
512;485;318;486;339
511;486;317;486;338
566;566;940;614;717
817;994;829;707;821
492;668;493;381;495
761;938;498;736;589
1449;1625;1356;1338;1443
3309;3485;3045;3284;3136
847;1023;858;736;850
341;394;715;389;492
3283;3459;3019;3258;3110
1501;1561;1513;1391;1505
151;272;526;200;302
655;831;392;630;483
233;409;238;208;61
3258;3434;2994;3233;3085
3263;3439;2999;3238;3090
547;724;549;437;551
344;397;718;392;495
2314;2490;2050;2289;2141
544;720;546;434;548
1293;1279;1667;1341;1444
1423;1409;1798;1472;1574
344;398;719;393;496
1416;1402;1790;1464;1567
1300;1476;1081;1189;1169
1566;1742;1474;1456;1561
522;698;523;411;525
345;398;719;393;496
2003;2179;1739;1651;1830
348;401;722;396;499
396;178;713;387;490
285;461;406;175;289
589;765;590;478;592
2005;2182;1742;1654;1833
582;759;319;557;410
574;750;575;463;578
279;455;250;253;106
1246;1422;1028;1135;1115
346;399;720;394;497
281;457;253;256;108
628;709;892;676;779
2007;2183;1743;1655;1834
619;795;275;508;488
1626;1482;1636;1626;1492
632;705;765;579;694
2004;2180;1741;1653;1832
262;438;162;237;89
1748;1924;1530;1637;1860
2447;2623;2229;2337;2316
878;1054;890;768;882
269;445;252;158;213
503;679;626;393;507
2017;2194;1532;1640;1845
2078;2254;1860;1967;1947
1749;1925;1531;1639;1862
559;735;639;448;562
835;888;1097;883;986
289;466;410;179;293
184;223;411;159;187
2032;2208;1559;1666;1859
2132;2308;1914;2022;2001
3222;3398;2958;3197;3049
855;908;1118;903;1006
3227;3403;2963;3202;3054
2741;2917;2477;2421;2568
1179;1295;1212;1068;1182
2022;2198;1528;1635;1849
2114;2290;1896;2004;1983
2047;2223;1549;1657;1874
1140;1256;1173;1030;1144
2733;2910;2470;2708;2561
1073;1202;1106;962;1077
3217;3393;2954;3192;3045
2021;2197;1542;1649;1848
1043;1090;1076;933;1047
1548;1724;1330;1438;1417
406;491;213;381;234
2008;2184;1542;1650;1835
1070;1199;1103;959;1073
3246;3422;2982;3221;3073
1537;1713;1319;1427;1406
3266;3442;3003;3241;3094
331;319;706;379;482
2020;2196;1530;1638;1847
2021;2197;1542;1650;1848
227;403;212;154;86
537;713;273;512;365
1178;1294;1211;1067;1182
988;819;881;963;845
518;694;254;493;345
748;802;1011;797;899
423;599;229;398;250
1002;832;894;976;858
294;303;376;269;153
826;656;718;800;682
540;716;277;515;368
1629;1805;1240;1359;1456
1452;1429;1826;1500;1603
2733;2909;2216;2324;2561
1587;1763;1324;1562;1415
275;469;495;182;338
906;1082;805;796;892
1651;1827;1266;1385;1478
1484;1461;1858;1532;1635
1231;1284;1465;1232;1382
380;556;77;298;215
1465;1641;1235;1354;1463
225;401;292;114;228
622;453;514;597;479
1756;1932;1392;1511;1584
416;592;98;334;284
1155;1331;1054;1045;1141
1751;1928;1387;1506;1579
531;597;805;579;682
248;325;474;222;251
426;602;549;315;429
1589;1765;1325;1564;1416
1140;1316;922;1029;1009
593;769;375;482;462
1606;1461;1616;1606;1472
1468;1644;1250;1358;1337
1718;1894;1499;1607;1848
512;688;595;401;515
1674;1530;1684;1674;1540
1452;1628;1234;1342;1321
1727;1903;1491;1617;1703
993;1169;891;882;978
1324;1179;1334;1324;1190
2098;2274;1880;1987;1967
1019;1196;918;909;1005
1722;1898;1504;1611;1852
1822;1998;1437;1556;1649
1454;1309;1464;1454;1320
2109;2285;1890;1998;1978
1454;1310;1464;1454;1321
425;601;207;314;294
1830;2006;1445;1564;1657
445;621;226;334;314
2149;2325;1931;2039;2019
1832;2008;1447;1567;1659
2151;2328;1933;2041;2021
1522;1377;1532;1522;1388
445;621;227;334;314
1374;1550;1155;1263;1243
1475;1330;1485;1474;1341
440;616;222;329;309
1266;1442;1029;1209;1093
2048;2224;1550;1658;1875
1824;2000;1439;1558;1651
1463;1319;1473;1463;1330
600;776;267;489;469
1352;1528;1134;1242;1221
555;731;337;444;424
1716;1892;1498;1606;1846
1480;1335;1490;1480;1346
593;769;374;482;462
581;757;387;556;408
1494;1578;1729;1495;1645
665;841;447;554;534
1584;1760;1130;1313;1411
1302;1288;1676;1350;1453
2758;2934;2241;2349;2585
1495;1350;1505;1495;1361
198;210;573;247;350
353;135;670;343;446
768;944;550;658;637
1390;1246;1400;1390;1257
1490;1345;1500;1490;1356
256;333;483;231;260
1564;1630;1458;1454;1568
670;662;816;718;672
744;920;526;634;613
647;694;849;696;705
330;332;557;305;334
666;842;447;555;535
628;804;410;517;497
768;762;916;817;773
708;701;856;756;712
1708;1563;1718;1707;1574
1055;1231;962;944;1050
617;793;399;506;486
1232;1408;954;1134;1059
654;485;471;629;417
541;468;399;516;345
590;766;326;564;417
3309;3485;3045;3284;3137
3274;3450;3010;3249;3101
296;271;424;270;201
547;510;367;522;375
1184;1360;1217;1073;1188
293;304;375;268;152
1219;1395;1001;1108;1088
595;547;401;570;422
297;473;191;272;125
2442;2618;2223;2331;2311
447;623;231;422;275
49;290;388;60;165
2022;2198;1804;1912;1892
533;709;316;508;360
1528;1704;1265;1503;1356
1929;2105;1711;1819;1798
653;758;415;628;480
1989;2165;1771;1879;1858
244;420;365;134;248
710;675;516;684;537
248;424;369;137;252
1846;2022;1628;1736;1715
784;855;546;759;612
2007;2183;1789;1896;1876
249;425;370;139;253
760;831;522;735;587
249;425;370;139;253
708;884;445;683;536
3294;3470;3030;3269;3122
701;781;965;749;852
1046;1222;782;1020;873
3284;3460;3021;3259;3112
702;782;966;750;853
1012;1188;748;986;839
3713;3889;3449;3688;3541
707;787;971;755;858
1146;1322;855;1035;1015
3702;3878;3438;3676;3529
499;675;281;389;368
711;791;975;759;862
1145;1322;855;1035;1015
750;863;1014;798;901
3500;3676;3236;3475;3327
1188;1364;898;1078;1057
525;701;309;500;353
662;716;927;711;814
1478;1654;1455;1368;1482
535;537;341;509;362
664;717;928;712;815
1571;1747;1686;1460;1574
501;481;307;475;328
668;721;932;716;819
1508;1684;1415;1397;1503
1600;1776;1336;1575;1427
630;711;894;678;781
493;474;300;468;321
595;771;237;511;422
304;480;138;279;131
140;152;515;188;291
362;490;181;337;189
1962;2138;1698;1937;1789
1511;1687;1409;1400;1496
438;600;598;367;481
1964;2140;1700;1939;1791
1901;2077;1683;1791;1770
543;719;279;517;370
2030;2206;1812;1919;1899
1242;1418;1024;1132;1111
1452;1628;1350;1342;1438
573;749;517;462;577
552;729;289;527;380
3325;3301;3699;3373;3476
809;639;701;783;665
2021;2197;1559;1667;1849
434;487;808;482;585
1731;1907;1513;1620;1600
831;1007;612;720;700
1597;1583;1971;1645;1748
1992;2168;1728;1640;1819
591;767;248;481;460
533;709;269;508;360
466;520;841;515;617
2771;2947;2335;2442;2599
2710;2886;2446;2685;2537
1568;1554;1942;1616;1719
2075;2251;1857;1965;1944
3350;3327;3725;3399;3501
2048;2224;1830;1938;1917
2710;2886;2193;2301;2538
337;390;711;385;488
609;662;873;657;760
554;730;291;529;382
3342;3319;3716;3390;3493
1593;1677;1828;1594;1744
2393;2569;1915;2022;2220
1462;1638;1244;1352;1331
510;686;246;485;337
600;654;858;649;752
426;479;658;474;577
735;566;627;710;592
2695;2871;2178;2286;2522
599;652;863;647;750
511;687;247;486;338
422;495;647;360;474
440;493;672;488;591
1573;1750;1689;1463;1577
1062;892;954;1037;918
423;477;798;472;574
1402;1379;1777;1451;1553
533;459;378;508;386
1954;2130;1736;1844;1823
524;578;782;572;675
192;368;418;109;195
293;469;256;182;264
431;484;663;479;582
2019;2195;1801;1909;1888
672;848;454;562;541
275;451;259;165;219
590;643;858;570;741
504;680;183;479;331
1408;1385;1782;1456;1559
438;600;598;367;481
553;729;289;528;380
570;664;353;544;397
2127;2303;1909;2017;1996
405;458;646;453;556
1152;1328;934;1041;1021
594;648;852;643;745
1644;1500;1654;1644;1511
417;593;199;306;286
570;664;353;544;397
418;472;793;467;569
2250;2426;2032;2139;2119
295;401;454;223;337
557;733;293;531;384
1079;1255;861;968;948
652;705;916;700;803
516;692;252;491;343
2209;2385;1991;2099;2356
285;461;406;175;289
432;506;658;370;484
386;440;761;435;537
625;679;883;674;776
557;733;339;447;426
607;783;389;497;476
586;695;838;551;665
2263;2439;2045;2152;2416
577;677;770;536;650
496;672;410;385;498
292;468;413;181;295
396;449;770;444;547
2411;2587;2147;2386;2238
494;567;686;453;567
1130;1306;1028;1019;1116
577;650;770;536;650
1158;1334;939;1047;1027
2019;2195;1801;1909;1888
563;739;345;452;432
2015;2191;1796;1904;1884
477;531;723;526;628
1706;1693;2081;1755;1858
2700;2876;2437;2675;2528
1817;1993;1724;1706;1812
1974;2150;1506;1626;1802
328;429;449;217;332
543;596;807;591;694
1224;1400;1006;1114;1094
428;481;660;476;579
450;503;682;498;601
496;549;741;544;647
535;497;354;510;362
1448;1624;1426;1338;1452
308;398;429;198;312
849;1025;747;738;835
1546;1611;1463;1435;1549
322;419;443;212;326
354;406;613;382;505
453;507;686;502;605
2254;2431;2036;2144;2124
321;497;193;211;190
391;444;765;439;542
1323;1499;1104;1212;1192
348;401;607;376;499
354;407;614;382;505
468;644;470;358;472
661;837;569;551;656
726;902;508;615;595
1324;1500;1106;1214;1194
351;404;611;380;502
1332;1318;1706;1380;1483
1053;1229;835;943;922
2260;2437;2042;2150;2130
746;922;528;635;615
460;636;462;350;464
1327;1313;1701;1375;1478
1510;1570;1522;1399;1514
1225;1278;1460;1226;1376
475;399;295;450;303
1158;1334;940;1048;1027
363;416;623;391;514
465;642;467;355;469
1021;1197;919;911;1007
1319;1306;1694;1368;1471
607;716;859;572;686
357;410;616;385;508
1127;1303;909;1016;996
421;474;653;469;572
835;1012;813;725;839
826;863;587;800;653
417;593;64;392;245
1215;1150;1305;1263;1161
1156;1332;923;1046;1011
447;500;698;495;598
654;708;913;702;805
1334;1320;1709;1383;1485
1815;1992;1723;1705;1810
390;566;91;365;218
1100;1086;1474;1148;1251
1477;1333;1487;1477;1343
649;702;907;697;800
524;594;898;572;675
285;461;406;175;289
1242;1160;1315;1291;1171
417;593;127;392;244
1232;1167;1322;1281;1178
296;403;456;225;339
1869;2045;1651;1758;1738
1969;2145;1705;1943;1796
2115;2291;1897;2004;1984
536;589;794;584;687
635;689;893;683;786
526;595;900;574;677
385;439;760;434;536
1239;1157;1312;1287;1168
639;693;897;687;790
359;411;578;346;460
833;744;899;882;755
592;692;785;551;665
702;878;344;565;530
370;478;491;259;373
590;766;286;479;459
343;451;464;233;347
3294;3470;3030;3268;3121
593;692;785;552;666
296;472;207;185;165
697;873;479;586;566
924;1100;822;813;909
2195;2172;2570;2244;2347
726;720;874;774;730
451;627;233;341;320
2195;2172;2570;2244;2347
1424;1477;1658;1425;1575
1599;1454;1609;1598;1465
484;660;265;373;353
763;740;1137;811;914
1459;1635;1241;1348;1328
1615;1471;1625;1615;1482
2105;2281;2012;1994;2100
1462;1318;1472;1462;1328
2154;2330;2061;2043;2149
1303;1158;1313;1303;1169
1468;1324;1478;1468;1335
2154;2331;2062;2044;2149
346;424;573;321;350
351;428;578;326;354
284;460;405;173;287
1428;1284;1438;1428;1294
2127;2303;2035;2017;2122
812;988;710;702;798
1640;1816;1255;1374;1467
1530;1706;1311;1419;1399
1273;1129;1283;1273;1139
2129;2305;2037;2019;2124
105;267;452;116;228
1563;1739;1345;1453;1432
1161;1072;1227;1209;1083
2119;2295;2027;2009;2114
1149;1060;1214;1197;1070
107;269;454;118;231
2151;2327;2058;2040;2146
2751;2927;2247;2354;2578
89;251;436;100;213
1452;1428;1826;1500;1603
2105;2281;2013;1995;2100
521;697;305;496;349
254;431;197;181;83
1443;1419;1817;1491;1594
2035;2212;1943;1925;2030
609;662;873;657;760
1581;1558;1956;1630;1733
1917;2093;1654;1892;1745
270;446;391;160;274
2787;2963;2282;2390;2614
2942;3119;2679;2917;2770
2129;2106;2503;2177;2280
2607;2783;2343;2582;2435
2098;2275;2006;1988;2093
2742;2918;2478;2717;2569
