ID;Name;Long/Lat;Adresse;Storetype855029552;Friedhof Hassels Haupteingang;6.873510/51.172734;None None;surface
339838727;None;6.767852/51.279095;None None;multi-storey
2449349537;None;6.849792/51.244102;None None;underground
4506506071;None;6.783503/51.217963;None None;surface
343386307;None;6.820226/51.173054;None None;surface
1275879091;None;6.897439/51.137216;None None;underground
2453372766;None;6.886123/51.146220;None None;underground
1275879113;None;6.896402/51.138535;None None;underground
4506506072;None;6.783626/51.218480;None None;surface
343386308;None;6.821517/51.172469;None None;surface
2453372962;None;6.885579/51.146640;None None;underground
1275882079;None;6.897553/51.136378;None None;underground
2455668419;Dauerparkplatz;6.739645/51.244863;None None;underground
4506506073;None;6.785082/51.218987;None None;surface
343386309;None;6.822307/51.172924;None None;surface
1327281515;None;6.900501/51.145930;None None;underground
2462275303;Q-Park Tiefgarage Carsch-Haus;6.776807/51.224398;None None;underground
1336690148;None;6.792948/51.282429;None None;underground
4506506074;None;6.780269/51.221278;None None;surface
2517231504;None;6.904491/51.144535;None None;multi-storey
344234935;None;6.896415/51.142408;None None;underground
1336690179;None;6.791484/51.282952;None None;underground
2630310685;None;6.785078/51.194209;None None;surface
4506506075;None;6.771453/51.226883;None None;surface
356168688;None;6.842576/51.205298;None None;underground
1345773620;None;6.824518/51.194054;None None;underground
2630310733;None;6.786486/51.194563;None None;surface
360705128;None;6.773401/51.235725;None None;underground
1345773630;None;6.826599/51.193817;None None;underground
4506506076;None;6.721797/51.232366;None None;surface
360705344;Campus am Kunstplast;6.773401/51.235677;None None;underground
1346047108;None;6.851628/51.204699;None None;multi-storey
2632289156;None;6.785442/51.193886;None None;surface
4506506077;None;6.808714/51.260104;None None;surface
364565333;None;6.789297/51.222346;None None;underground
1347708557;None;6.861193/51.183365;None None;underground
1690369175;None;6.740731/51.292442;None None;underground
5511520034;None;6.891056/51.204276;None None;underground
1690369192;None;6.739427/51.292280;None None;underground
5511520044;None;6.891128/51.204374;None None;underground
1705044030;None;6.822895/51.252360;None None;underground
5511812263;None;6.866826/51.254998;None None;underground
1705044542;None;6.823594/51.252937;None None;underground
5513558166;None;6.786026/51.337273;None None;underground
1759553411;None;6.820595/51.195329;None None;underground
5513584347;None;6.784453/51.337984;None None;underground
1761385723;None;6.779028/51.266715;None None;underground
5517910268;None;6.797717/51.195796;None None;underground
1768102045;None;6.779558/51.273973;Hiddenseestraße 3a;underground
5519442610;None;6.826452/51.233308;None None;underground
5519463023;None;6.827415/51.233399;None None;underground
1768102134;None;6.779596/51.274445;None None;underground
5519467630;None;6.828423/51.233477;None None;underground
1768102354;None;6.779682/51.275282;None None;underground
5521329900;None;6.895468/51.200403;None None;underground
1772877990;None;6.775622/51.272643;None None;multi-storey
5526301081;None;6.785962/51.274795;None None;underground
1772991565;None;6.781019/51.271256;None None;multi-storey
5528884077;None;6.730372/51.237861;Heinrich-Heine-Gärten 15t;underground
1774450654;None;6.797802/51.280871;None None;underground
1774476497;None;6.796746/51.280170;None None;underground
5528884120;None;6.730133/51.237943;Heinrich-Heine-Gärten 16t;underground
1775040955;None;6.861172/51.231106;None None;underground
5528964244;None;6.752384/51.316745;None None;underground
1777318873;None;6.791399/51.275317;None None;underground
1816247295;None;6.911936/51.260282;None None;surface
5528967298;None;6.749307/51.316722;None None;underground
5528967300;None;6.750384/51.316546;None None;underground
1820637887;None;6.807220/51.248751;None None;surface
5535989889;None;6.742584/51.204360;None None;underground
1823348914;None;6.793811/51.252525;None None;surface
5536793828;None;6.763008/51.252572;None None;underground
5538543571;None;6.775278/51.270042;None None;underground
1827905928;None;6.778466/51.240491;None None;underground
5541232144;None;6.816170/51.189328;None None;underground
1839791896;None;6.810761/51.196274;None None;underground
5552545233;None;6.810406/51.258917;None None;underground
1839861412;None;6.811371/51.197249;None None;underground
5554396958;Parkhaus Creativ Center;6.785913/51.210402;Philipp-Reis-Straße 29;multi-storey
1839866358;None;6.810478/51.197111;None None;underground
5557432739;None;6.886321/51.145733;None None;underground
1857883000;None;6.796831/51.282659;None None;underground
5557432741;None;6.887747/51.146028;None None;underground
1861714635;None;6.793222/51.283742;None None;underground
5559853367;None;6.750267/51.242778;None None;underground
1862261087;None;6.796289/51.284112;None None;underground
5564656791;None;6.787128/51.332665;None None;underground
1868235063;None;6.799707/51.281818;None None;underground
5564690724;None;6.754772/51.232596;None None;underground
1868235071;None;6.797917/51.281998;None None;underground
5566839868;None;6.809981/51.179696;None None;underground
1868235077;None;6.797630/51.282023;None None;underground
5567423754;None;6.771860/51.271360;None None;underground
1873147176;None;6.756723/51.256110;None None;underground
5567443202;None;6.771782/51.271408;None None;underground
1908789205;Dreicubenhaus/Gartenstraße;6.781350/51.231146;None None;underground
5567487011;None;6.802559/51.224466;None None;underground
1937472211;None;6.734033/51.236970;None None;multi-storey
5568322442;None;6.742132/51.238645;None None;underground
1941957858;None;6.889845/51.204971;None None;underground
5570639577;None;6.809995/51.181060;None None;underground
1941957884;None;6.888699/51.205097;None None;underground
5576730548;None;6.725755/51.232556;Pariser Straße 93a;underground
1968840631;None;6.809042/51.259243;None None;underground
